,SubjectID,context,speaker,meanACC,meanRT,Hits,FAlarms,miss,cr,n,pH,pFA,dprime,pair,pu,vvl,cloze
1125,214,Initial,L2,0.967741935,905.4332258,5,1,0,25,31,0.875,0.038461538,2.919174419,Hq,control,ccontrol,0.194444444
1126,214,Medial,L2,0.941176471,867.9120588,5,1,1,27,34,0.833333333,0.035714286,2.770164657,Hq,control,ccontrol,0.194444444
1127,214,Initial,L2,0.888888889,876.0611111,4,0,3,20,27,0.571428571,0.0135,2.391530179,Rx,uvular,ccontrol,0.194444444
1128,214,Initial,L2,0.962962963,826.1188889,4,0,1,22,27,0.8,0.0135,3.053139043,Ax,control,ccontrol,0.194444444
1129,214,Medial,L2,0.935483871,931.7154839,4,0,2,25,31,0.666666667,0.0135,2.642245108,Ax,control,ccontrol,0.194444444
1130,214,Initial,L2,0.925925926,876.7851852,4,0,2,21,27,0.666666667,0.0135,2.642245108,qR,control,ccontrol,0.194444444
1131,214,Medial,L2,0.625,919.3909375,4,0,12,16,32,0.25,0.0135,1.537028059,qR,control,ccontrol,0.194444444
1132,214,Final,L2,0.916666667,968.0975,4,0,3,29,36,0.571428571,0.0135,2.391530179,qR,control,ccontrol,0.194444444
1133,214,Final,L2,0.555555556,1042.424167,1,3,13,19,36,0.071428571,0.136363636,-0.368430231,Ah,control,ccontrol,0.194444444
1134,214,Medial,L2,0.875,844.4446875,3,1,3,25,32,0.5,0.038461538,1.768825039,hx,control,ccontrol,0.194444444
1135,214,Final,L2,0.916666667,1052.650833,4,0,3,29,36,0.571428571,0.0135,2.391530179,hx,control,ccontrol,0.194444444
1136,214,Medial,L2,0.9375,932.385625,4,0,2,26,32,0.666666667,0.0135,2.642245108,qx,control,ccontrol,0.194444444
1137,214,Initial,L2,0.833333333,924.6241667,0,0,2,10,12,0.125,0.0135,1.061168429,Rz,control,ccontrol,0.194444444
1138,214,Initial,L2,0.928571429,758.2171429,1,1,0,12,14,0.875,0.076923077,2.576426253,Az,control,ccontrol,0.194444444
1139,214,Initial,L2,1,920.4610345,4,0,0,25,29,0.875,0.0135,3.36186719,qs,control,ccontrol,0.194444444
1140,214,Medial,L2,0.903225806,966.4125806,4,0,3,24,31,0.571428571,0.0135,2.391530179,qs,control,ccontrol,0.194444444
1141,214,Medial,L2,0.838709677,881.1112903,3,1,4,23,31,0.428571429,0.041666667,1.551652026,hs,control,ccontrol,0.194444444
1142,214,Final,L2,0.96969697,941.9260606,3,1,0,29,33,0.875,0.033333333,2.984264016,qs,control,ccontrol,0.194444444
1143,214,Medial,L2,0.90625,881.23375,4,0,3,25,32,0.571428571,0.0135,2.391530179,Hx,control,voiceless,0.194444444
1144,214,Final,L2,0.764705882,1082.027941,3,1,7,23,34,0.3,0.041666667,1.207263883,Hx,control,voiceless,0.194444444
1145,214,Final,L2,0.972222222,980.0530556,4,0,1,31,36,0.8,0.0135,3.053139043,hq,control,ccontrol,0.194444444
1146,214,Medial,L2,0.928571429,832.2985714,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.194444444
1147,214,Final,L2,0.642857143,1059.658571,0,0,5,9,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.194444444
1148,214,Initial,L2,0.923076923,940.0657692,0,0,2,24,26,0.125,0.0135,1.061168429,hH,control,ccontrol,0.194444444
1149,214,Final,L2,0.527777778,1011.744722,2,2,15,17,36,0.117647059,0.105263158,0.065288088,AR,control,voiced,0.194444444
1150,214,Final,L2,0.916666667,1037.347222,3,1,2,30,36,0.6,0.032258065,2.101943392,qx,control,ccontrol,0.194444444
1151,214,Medial,L2,0.870967742,918.8274194,4,0,4,23,31,0.5,0.0135,2.211517809,Hs,control,ccontrol,0.194444444
1152,214,Final,L2,0.838709677,976.8948387,4,0,5,22,31,0.444444444,0.0135,2.07180751,Hs,control,ccontrol,0.194444444
1153,214,Final,L2,0.935483871,936.9722581,4,0,2,25,31,0.666666667,0.0135,2.642245108,sz,control,ccontrol,0.194444444
1154,214,Final,L2,0.882352941,1042.590294,4,0,4,26,34,0.5,0.0135,2.211517809,xz,control,ccontrol,0.194444444
1155,214,Initial,L2,1,988.7757143,0,0,0,14,14,NA,0.0135,NA,sz,control,ccontrol,0.194444444
1156,214,Final,L2,0.96969697,964.7257576,4,0,1,28,33,0.8,0.0135,3.053139043,hs,control,ccontrol,0.194444444
1157,214,Medial,L2,0.911764706,900.9220588,6,0,3,25,34,0.666666667,0.0135,2.642245108,Hz,control,ccontrol,0.194444444
1158,214,Medial,L2,0.875,938.205625,4,0,4,24,32,0.5,0.0135,2.211517809,xz,control,ccontrol,0.194444444
1159,214,Medial,L2,0.516129032,970.6012903,4,0,15,12,31,0.210526316,0.0135,1.406921429,Rs,control,ccontrol,0.194444444
1160,214,Initial,L2,1,930.3964286,0,0,0,14,14,NA,0.0135,NA,Hz,control,ccontrol,0.194444444
1161,214,Medial,L2,0.5625,933.423125,4,0,14,14,32,0.222222222,0.0135,1.446808135,Rz,control,ccontrol,0.194444444
1162,214,Final,L2,0.75,1011.956944,0,4,5,27,36,0.125,0.129032258,-0.019371772,Rx,uvular,ccontrol,0.194444444
1163,214,Medial,L2,0.928571429,783.0525,0,0,2,26,28,0.125,0.0135,1.061168429,hH,control,ccontrol,0.194444444
1164,214,Final,L2,0.8,1045.537667,0,0,6,24,30,0.125,0.0135,1.061168429,hH,control,ccontrol,0.194444444
1165,214,Medial,L2,0.5,944.823125,2,2,14,14,32,0.125,0.125,0,Rx,uvular,ccontrol,0.194444444
1166,214,Final,L2,0.909090909,900.9066667,4,0,3,26,33,0.571428571,0.0135,2.391530179,Rs,control,ccontrol,0.194444444
1167,214,Final,L2,0.852941176,958.8191176,4,0,5,25,34,0.444444444,0.0135,2.07180751,Rz,control,ccontrol,0.194444444
1168,214,Initial,L2,0.909090909,868.1936364,0,0,1,10,11,0.125,0.0135,1.061168429,xz,control,ccontrol,0.194444444
1169,214,Initial,L2,0.814814815,883.1688889,2,2,3,20,27,0.4,0.090909091,1.081830633,hx,control,ccontrol,0.194444444
1170,214,Medial,L2,0.806451613,1017.702903,3,1,5,22,31,0.375,0.043478261,1.393035943,sz,control,ccontrol,0.194444444
1171,215,Medial,L2,0.9375,869.575625,3,1,1,27,32,0.75,0.035714286,2.477232841,AH,pharyngeal,ccontrol,0.388888889
1172,215,Final,L2,0.96875,881.9309375,4,0,1,27,32,0.8,0.0135,3.053139043,Hs,control,ccontrol,0.388888889
1173,215,Final,L2,0.942857143,922.2425714,1,2,0,32,35,0.875,0.058823529,2.715075852,Ah,control,ccontrol,0.388888889
1174,215,Initial,L2,0.933333333,822.6933333,3,1,1,25,30,0.75,0.038461538,2.443314789,As,control,ccontrol,0.388888889
1175,215,Initial,L2,0.785714286,796.8635714,0,2,1,11,14,0.125,0.153846154,-0.130273148,Az,control,ccontrol,0.388888889
1176,215,Medial,L2,0.96875,899.68125,4,0,1,27,32,0.8,0.0135,3.053139043,Ax,control,ccontrol,0.388888889
1177,215,Initial,L2,0.928571429,776.9989286,4,0,2,22,28,0.666666667,0.0135,2.642245108,qx,control,ccontrol,0.388888889
1178,215,Medial,L2,1,853.7534375,4,0,0,28,32,0.875,0.0135,3.36186719,qx,control,ccontrol,0.388888889
1179,215,Initial,L2,0.892857143,794.6925,4,0,3,21,28,0.571428571,0.0135,2.391530179,Ax,control,ccontrol,0.388888889
1180,215,Medial,L2,0.96875,892.335,4,0,1,27,32,0.8,0.0135,3.053139043,As,control,ccontrol,0.388888889
1181,215,Final,L2,1,933.534375,0,0,0,16,16,NA,0.0135,NA,hr,control,ccontrol,0.388888889
1182,215,Medial,L2,0.84375,944.154375,2,2,3,25,32,0.4,0.074074074,1.19275649,Az,control,ccontrol,0.388888889
1183,215,Medial,L2,0.935483871,861.626129,2,1,1,27,31,0.666666667,0.035714286,2.23347039,Ah,control,ccontrol,0.388888889
1184,215,Medial,L2,1,802.6814286,0,0,0,14,14,NA,0.0135,NA,hr,control,ccontrol,0.388888889
1185,215,Initial,L2,0.9,839.262,3,1,2,24,30,0.6,0.04,2.004033174,Hx,control,voiceless,0.388888889
1186,215,Final,L2,0.911764706,921.9352941,2,2,1,29,34,0.666666667,0.064516129,1.948656459,AH,pharyngeal,ccontrol,0.388888889
1187,215,Initial,L2,0.962962963,814.9851852,4,0,1,22,27,0.8,0.0135,3.053139043,Ah,control,ccontrol,0.388888889
1188,215,Initial,L2,0.966666667,824.4856667,4,0,1,25,30,0.8,0.0135,3.053139043,AH,pharyngeal,ccontrol,0.388888889
1189,215,Initial,L2,0.925925926,844.4644444,4,0,2,21,27,0.666666667,0.0135,2.642245108,hx,control,ccontrol,0.388888889
1190,215,Medial,L2,0.9375,849.771875,2,2,0,28,32,0.875,0.066666667,2.651435326,hx,control,ccontrol,0.388888889
1191,215,Initial,L2,1,851.4928,0,0,0,25,25,NA,0.0135,NA,hH,control,ccontrol,0.388888889
1192,215,Initial,L2,0.933333333,826.3446667,4,0,2,24,30,0.666666667,0.0135,2.642245108,sx,control,ccontrol,0.388888889
1193,215,Final,L2,0.972222222,938.5652778,4,0,1,31,36,0.8,0.0135,3.053139043,qx,control,ccontrol,0.388888889
1194,215,Initial,L2,1,834.5381818,0,0,0,11,11,NA,0.0135,NA,hz,control,ccontrol,0.388888889
1195,215,Medial,L2,0.933333333,875.982,2,0,2,26,30,0.5,0.0135,2.211517809,hz,control,ccontrol,0.388888889
1196,215,Initial,L2,1,809.6543333,4,0,0,26,30,0.875,0.0135,3.36186719,qs,control,ccontrol,0.388888889
1197,215,Initial,L2,1,858.1655172,4,0,0,25,29,0.875,0.0135,3.36186719,hs,control,ccontrol,0.388888889
1198,215,Medial,L2,1,854.2821875,4,0,0,28,32,0.875,0.0135,3.36186719,hs,control,ccontrol,0.388888889
1199,215,Initial,L2,1,773.7344,2,0,0,23,25,0.875,0.0135,3.36186719,hq,control,ccontrol,0.388888889
1200,215,Medial,L2,0.903225806,840.3567742,0,3,0,28,31,NA,0.096774194,NA,Hx,control,voiceless,0.388888889
1201,215,Medial,L2,1,836.2553333,2,0,0,28,30,0.875,0.0135,3.36186719,hq,control,ccontrol,0.388888889
1202,215,Final,L2,1,891.7155556,4,0,0,32,36,0.875,0.0135,3.36186719,hq,control,ccontrol,0.388888889
1203,215,Final,L2,0.818181818,920.0212121,4,0,6,23,33,0.4,0.0135,1.958170706,Rs,control,ccontrol,0.388888889
1204,215,Final,L2,1,851.1626471,4,0,0,30,34,0.875,0.0135,3.36186719,As,control,ccontrol,0.388888889
1205,215,Medial,L2,1,805.5175,0,0,0,28,28,NA,0.0135,NA,hH,control,ccontrol,0.388888889
1206,215,Initial,L2,1,845.2028125,4,0,0,28,32,0.875,0.0135,3.36186719,Hs,control,ccontrol,0.388888889
1207,215,Medial,L2,1,844.81375,4,0,0,28,32,0.875,0.0135,3.36186719,Hs,control,ccontrol,0.388888889
1208,215,Initial,L2,0.833333333,786.2483333,0,0,2,10,12,0.125,0.0135,1.061168429,xz,control,ccontrol,0.388888889
1209,215,Initial,L2,1,801.5653125,6,0,0,26,32,0.875,0.0135,3.36186719,Hq,control,ccontrol,0.388888889
1210,215,Medial,L2,1,844.075,6,0,0,28,34,0.875,0.0135,3.36186719,Hq,control,ccontrol,0.388888889
1211,215,Final,L2,0.970588235,897.8652941,4,0,1,29,34,0.8,0.0135,3.053139043,Hq,control,ccontrol,0.388888889
1212,215,Medial,L2,0.78125,964.4121875,3,1,6,22,32,0.333333333,0.043478261,1.280948007,Rx,uvular,ccontrol,0.388888889
1213,215,Final,L2,0.714285714,1015.618571,1,3,7,24,35,0.125,0.111111111,0.070290968,Rx,uvular,ccontrol,0.388888889
1214,215,Final,L2,0.972222222,959.1713889,4,0,1,31,36,0.8,0.0135,3.053139043,Ax,control,ccontrol,0.388888889
1215,215,Medial,L2,0.78125,967.9934375,3,1,6,22,32,0.333333333,0.043478261,1.280948007,qR,control,ccontrol,0.388888889
1216,215,Final,L2,0.828571429,930.3374286,4,0,6,25,35,0.4,0.0135,1.958170706,qR,control,ccontrol,0.388888889
1217,215,Medial,L2,1,861.66125,4,0,0,28,32,0.875,0.0135,3.36186719,sx,control,ccontrol,0.388888889
1218,215,Final,L2,0.916666667,977.5311111,2,2,1,31,36,0.666666667,0.060606061,1.9804332,hx,control,ccontrol,0.388888889
1219,215,Initial,L2,1,834.5381818,0,0,0,11,11,NA,0.0135,NA,hr,control,ccontrol,0.388888889
1220,215,Initial,L2,0.75,887.1275,0,0,3,9,12,0.125,0.0135,1.061168429,Rz,control,ccontrol,0.388888889
1221,215,Medial,L2,0.75,988.945625,4,0,8,20,32,0.333333333,0.0135,1.78079051,Rz,control,ccontrol,0.388888889
1222,215,Medial,L2,0.78125,989.57,4,0,7,21,32,0.363636364,0.0135,1.862762114,AR,control,voiced,0.388888889
1223,215,Final,L2,0.757575758,952.7169697,4,0,8,21,33,0.333333333,0.0135,1.78079051,Rz,control,ccontrol,0.388888889
1224,215,Final,L2,0.878787879,900.6,1,2,2,28,33,0.333333333,0.066666667,1.070358647,Az,control,ccontrol,0.388888889
1225,215,Final,L2,1,836.0908824,4,0,0,30,34,0.875,0.0135,3.36186719,qs,control,ccontrol,0.388888889
1226,215,Final,L2,1,895.6008824,4,0,0,30,34,0.875,0.0135,3.36186719,hs,control,ccontrol,0.388888889
1227,215,Medial,L2,0.935483871,920.4503226,3,0,2,26,31,0.6,0.0135,2.464864912,sz,control,ccontrol,0.388888889
1228,215,Final,L2,0.911764706,993.155,3,1,2,28,34,0.6,0.034482759,2.071992696,Hx,control,voiceless,0.388888889
1229,215,Initial,L2,1,864.8142857,0,0,0,14,14,NA,0.0135,NA,Hr,control,ccontrol,0.388888889
1230,215,Initial,L2,0.785714286,859.2785714,2,2,4,20,28,0.333333333,0.090909091,0.904450437,AR,control,voiced,0.388888889
1231,215,Final,L2,0.970588235,950.9108824,4,0,1,29,34,0.8,0.0135,3.053139043,sx,control,ccontrol,0.388888889
1232,215,Medial,L2,0.941176471,875.7726471,6,0,2,26,34,0.75,0.0135,2.886007559,Hz,control,ccontrol,0.388888889
1233,215,Final,L2,0.909090909,906.0345455,5,0,3,25,33,0.625,0.0135,2.530157173,Hz,control,ccontrol,0.388888889
1234,215,Initial,L2,1,877.2742857,0,0,0,14,14,NA,0.0135,NA,sz,control,ccontrol,0.388888889
1235,215,Final,L2,0.966666667,934.6933333,0,0,1,29,30,0.125,0.0135,1.061168429,hH,control,ccontrol,0.388888889
1236,215,Final,L2,0.771428571,925.2468571,2,2,6,25,35,0.25,0.074074074,0.771613843,AR,control,voiced,0.388888889
1237,215,Final,L2,0.9375,938.9121875,2,0,2,28,32,0.5,0.0135,2.211517809,hz,control,ccontrol,0.388888889
1238,215,Medial,L2,0.8125,945.350625,4,0,6,22,32,0.4,0.0135,1.958170706,Rs,control,ccontrol,0.388888889
1239,215,Final,L2,0.911764706,949.7182353,4,0,3,27,34,0.571428571,0.0135,2.391530179,xz,control,ccontrol,0.388888889
1240,215,Initial,L2,1,864.8142857,0,0,0,14,14,NA,0.0135,NA,Hz,control,ccontrol,0.388888889
1241,215,Initial,L2,0.9,861.6553333,4,0,3,23,30,0.571428571,0.0135,2.391530179,Rs,control,ccontrol,0.388888889
1242,215,Medial,L2,0.9375,903.4578125,4,0,2,26,32,0.666666667,0.0135,2.642245108,xz,control,ccontrol,0.388888889
1243,215,Initial,L2,0.821428571,848.3853571,4,0,5,19,28,0.444444444,0.0135,2.07180751,Rx,uvular,ccontrol,0.388888889
1244,215,Medial,L2,1,884.1228125,4,0,0,28,32,0.875,0.0135,3.36186719,qs,control,ccontrol,0.388888889
1245,215,Final,L2,0.928571429,936.0178571,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.388888889
1246,215,Initial,L2,0.888888889,806.537037,3,0,3,21,27,0.5,0.0135,2.211517809,qR,control,ccontrol,0.388888889
1247,215,Final,L2,0.9375,854.3415625,4,0,2,26,32,0.666666667,0.0135,2.642245108,sz,control,ccontrol,0.388888889
1248,215,Medial,L2,1,808.3535714,0,0,0,14,14,NA,0.0135,NA,Hr,control,ccontrol,0.388888889
1249,216,Initial,L2,0.933333333,803.9583333,3,1,1,25,30,0.75,0.038461538,2.443314789,AH,pharyngeal,ccontrol,0.472222222
1250,216,Initial,L2,0.892857143,748.9310714,4,0,3,21,28,0.571428571,0.0135,2.391530179,Ah,control,ccontrol,0.472222222
1251,216,Initial,L2,0.8,788.4416,2,0,5,18,25,0.285714286,0.0135,1.645568987,hq,control,ccontrol,0.472222222
1252,216,Initial,L2,0.75,795.4508333,0,0,3,9,12,0.125,0.0135,1.061168429,hr,control,ccontrol,0.472222222
1253,216,Final,L2,0.882352941,943.3741176,5,1,3,25,34,0.625,0.038461538,2.087464402,Hz,control,ccontrol,0.472222222
1254,216,Medial,L2,0.903225806,878.9616129,4,0,3,24,31,0.571428571,0.0135,2.391530179,sx,control,ccontrol,0.472222222
1255,216,Medial,L2,0.9375,897.0975,4,0,2,26,32,0.666666667,0.0135,2.642245108,As,control,ccontrol,0.472222222
1256,216,Medial,L2,0.838709677,939.9022581,2,2,3,24,31,0.4,0.076923077,1.172729769,Az,control,ccontrol,0.472222222
1257,216,Medial,L2,0.823529412,831.2426471,6,0,6,22,34,0.5,0.0135,2.211517809,Hq,control,ccontrol,0.472222222
1258,216,Initial,L2,0.933333333,795.8726667,4,0,2,24,30,0.666666667,0.0135,2.642245108,sx,control,ccontrol,0.472222222
1259,216,Medial,L2,0.9375,852.143125,4,0,2,26,32,0.666666667,0.0135,2.642245108,Ah,control,ccontrol,0.472222222
1260,216,Medial,L2,0.967741935,856.4135484,4,0,1,26,31,0.8,0.0135,3.053139043,Ax,control,ccontrol,0.472222222
1261,216,Final,L2,0.911764706,919.1191176,3,1,2,28,34,0.6,0.034482759,2.071992696,As,control,ccontrol,0.472222222
1262,216,Final,L2,0.970588235,971.7158824,4,0,1,29,34,0.8,0.0135,3.053139043,hx,control,ccontrol,0.472222222
1263,216,Medial,L2,0.857142857,798.1807143,0,0,2,12,14,0.125,0.0135,1.061168429,hr,control,ccontrol,0.472222222
1264,216,Final,L2,0.942857143,931.1608571,3,1,1,30,35,0.75,0.032258065,2.523086039,Ah,control,ccontrol,0.472222222
1265,216,Initial,L2,0.903225806,813.9480645,6,0,3,22,31,0.666666667,0.0135,2.642245108,Hq,control,ccontrol,0.472222222
1266,216,Initial,L2,0.896551724,788.8051724,4,0,3,22,29,0.571428571,0.0135,2.391530179,qs,control,ccontrol,0.472222222
1267,216,Final,L2,0.852941176,921.325,2,2,3,27,34,0.4,0.068965517,1.230192756,Az,control,ccontrol,0.472222222
1268,216,Initial,L2,0.964285714,754.4153571,4,0,1,23,28,0.8,0.0135,3.053139043,Ax,control,ccontrol,0.472222222
1269,216,Medial,L2,0.9375,852.7071875,4,0,2,26,32,0.666666667,0.0135,2.642245108,AH,pharyngeal,ccontrol,0.472222222
1270,216,Final,L2,0.942857143,932.1702857,4,0,2,29,35,0.666666667,0.0135,2.642245108,Ax,control,ccontrol,0.472222222
1271,216,Medial,L2,0.78125,907.75,4,0,7,21,32,0.363636364,0.0135,1.862762114,qR,control,ccontrol,0.472222222
1272,216,Initial,L2,0.928571429,885.8642857,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.472222222
1273,216,Medial,L2,0.857142857,809.6842857,0,0,2,12,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.472222222
1274,216,Medial,L2,0.870967742,809.8593548,3,1,3,24,31,0.5,0.04,1.750686071,hx,control,ccontrol,0.472222222
1275,216,Initial,L2,0.888888889,771.8766667,4,0,3,20,27,0.571428571,0.0135,2.391530179,qx,control,ccontrol,0.472222222
1276,216,Medial,L2,0.833333333,853.4336667,3,0,5,22,30,0.375,0.0135,1.892878445,qx,control,ccontrol,0.472222222
1277,216,Initial,L2,0.964285714,800.0364286,4,0,1,23,28,0.8,0.0135,3.053139043,AR,control,voiced,0.472222222
1278,216,Initial,L2,0.857142857,711.5892857,0,2,0,12,14,NA,0.142857143,NA,Az,control,ccontrol,0.472222222
1279,216,Medial,L2,0.827586207,885.6765517,2,0,5,22,29,0.285714286,0.0135,1.645568987,hz,control,ccontrol,0.472222222
1280,216,Initial,L2,0.866666667,788.7423333,4,0,4,22,30,0.5,0.0135,2.211517809,hs,control,ccontrol,0.472222222
1281,216,Medial,L2,0.8125,891.3396875,4,0,6,22,32,0.4,0.0135,1.958170706,qs,control,ccontrol,0.472222222
1282,216,Medial,L2,0.875,852.8178125,4,0,4,24,32,0.5,0.0135,2.211517809,hs,control,ccontrol,0.472222222
1283,216,Final,L2,0.96875,948.08375,3,0,1,28,32,0.75,0.0135,2.886007559,hs,control,ccontrol,0.472222222
1284,216,Medial,L2,0.8,845.6353333,2,0,6,22,30,0.25,0.0135,1.537028059,hq,control,ccontrol,0.472222222
1285,216,Final,L2,0.914285714,942.7682857,4,0,3,28,35,0.571428571,0.0135,2.391530179,hq,control,ccontrol,0.472222222
1286,216,Initial,L2,0.966666667,769.1936667,4,0,1,25,30,0.8,0.0135,3.053139043,As,control,ccontrol,0.472222222
1287,216,Initial,L2,0.928571429,885.8642857,0,0,1,13,14,0.125,0.0135,1.061168429,Hz,control,ccontrol,0.472222222
1288,216,Medial,L2,0.848484848,871.5039394,6,0,5,22,33,0.545454545,0.0135,2.325703104,Hz,control,ccontrol,0.472222222
1289,216,Initial,L2,0.846153846,844.135,0,0,4,22,26,0.125,0.0135,1.061168429,hH,control,ccontrol,0.472222222
1290,216,Initial,L2,0.9375,827.1159375,4,0,2,26,32,0.666666667,0.0135,2.642245108,Hs,control,ccontrol,0.472222222
1291,216,Initial,L2,0.75,795.4508333,0,0,3,9,12,0.125,0.0135,1.061168429,hz,control,ccontrol,0.472222222
1292,216,Final,L2,0.9375,947.5134375,4,0,2,26,32,0.666666667,0.0135,2.642245108,Hs,control,ccontrol,0.472222222
1293,216,Medial,L2,0.866666667,894.4223333,4,0,4,22,30,0.5,0.0135,2.211517809,xz,control,ccontrol,0.472222222
1294,216,Final,L2,0.90625,955.924375,3,0,3,26,32,0.5,0.0135,2.211517809,xz,control,ccontrol,0.472222222
1295,216,Final,L2,0.882352941,957.6464706,4,0,4,26,34,0.5,0.0135,2.211517809,Hq,control,ccontrol,0.472222222
1296,216,Medial,L2,0.806451613,893.0212903,2,2,4,23,31,0.333333333,0.08,0.974344261,Rx,uvular,ccontrol,0.472222222
1297,216,Initial,L2,0.888888889,835.2266667,4,0,3,20,27,0.571428571,0.0135,2.391530179,qR,control,ccontrol,0.472222222
1298,216,Medial,L2,0.903225806,815.3883871,4,0,3,24,31,0.571428571,0.0135,2.391530179,Hx,control,voiceless,0.472222222
1299,216,Final,L2,0.833333333,924.1311111,3,1,5,27,36,0.375,0.035714286,1.484103727,qR,control,ccontrol,0.472222222
1300,216,Initial,L2,0.857142857,791.6321429,4,0,4,20,28,0.5,0.0135,2.211517809,hx,control,ccontrol,0.472222222
1301,216,Final,L2,0.939393939,925.0109091,4,0,2,27,33,0.666666667,0.0135,2.642245108,sx,control,ccontrol,0.472222222
1302,216,Final,L2,0.852941176,918.6185294,3,1,4,26,34,0.428571429,0.037037037,1.606143191,Rz,control,ccontrol,0.472222222
1303,216,Medial,L2,0.857142857,803.9325,0,0,4,24,28,0.125,0.0135,1.061168429,hH,control,ccontrol,0.472222222
1304,216,Initial,L2,0.916666667,918.425,0,0,1,11,12,0.125,0.0135,1.061168429,Rz,control,ccontrol,0.472222222
1305,216,Final,L2,1,975.268,0,0,0,15,15,NA,0.0135,NA,hr,control,ccontrol,0.472222222
1306,216,Final,L2,0.911764706,939.5691176,3,1,2,28,34,0.6,0.034482759,2.071992696,AH,pharyngeal,ccontrol,0.472222222
1307,216,Final,L2,0.935483871,965.4441935,2,0,2,27,31,0.5,0.0135,2.211517809,hz,control,ccontrol,0.472222222
1308,216,Final,L2,0.916666667,902.9647222,4,0,3,29,36,0.571428571,0.0135,2.391530179,AR,control,voiced,0.472222222
1309,216,Final,L2,0.882352941,919.8435294,4,0,4,26,34,0.5,0.0135,2.211517809,qs,control,ccontrol,0.472222222
1310,216,Final,L2,0.911764706,904.6947059,4,0,3,27,34,0.571428571,0.0135,2.391530179,Rs,control,ccontrol,0.472222222
1311,216,Final,L2,0.90625,932.395625,4,0,3,25,32,0.571428571,0.0135,2.391530179,sz,control,ccontrol,0.472222222
1312,216,Final,L2,0.939393939,966.8527273,4,0,2,27,33,0.666666667,0.0135,2.642245108,Hx,control,voiceless,0.472222222
1313,216,Medial,L2,0.84375,935.6090625,4,0,5,23,32,0.444444444,0.0135,2.07180751,Rs,control,ccontrol,0.472222222
1314,216,Final,L2,0.885714286,931.3497143,4,0,4,27,35,0.5,0.0135,2.211517809,qx,control,ccontrol,0.472222222
1315,216,Medial,L2,0.90625,914.2875,4,0,3,25,32,0.571428571,0.0135,2.391530179,AR,control,voiced,0.472222222
1316,216,Final,L2,0.928571429,975.7892857,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.472222222
1317,216,Final,L2,0.965517241,975.5196552,0,0,1,28,29,0.125,0.0135,1.061168429,hH,control,ccontrol,0.472222222
1318,216,Initial,L2,0.928571429,798.9307143,0,0,1,13,14,0.125,0.0135,1.061168429,sz,control,ccontrol,0.472222222
1319,216,Medial,L2,0.741935484,955.3025806,1,3,5,22,31,0.166666667,0.12,0.207565226,sz,control,ccontrol,0.472222222
1320,216,Final,L2,0.8,919.8702857,0,4,3,28,35,0.125,0.125,0,Rx,uvular,ccontrol,0.472222222
1321,216,Initial,L2,0.933333333,837.3973333,4,0,2,24,30,0.666666667,0.0135,2.642245108,Rs,control,ccontrol,0.472222222
1322,216,Medial,L2,0.875,859.435,4,0,4,24,32,0.5,0.0135,2.211517809,Hs,control,ccontrol,0.472222222
1323,216,Initial,L2,0.916666667,812.3433333,0,0,1,11,12,0.125,0.0135,1.061168429,xz,control,ccontrol,0.472222222
1324,216,Initial,L2,0.9,860.2996667,3,1,2,24,30,0.6,0.04,2.004033174,Hx,control,voiceless,0.472222222
1325,216,Initial,L2,0.928571429,848.9671429,4,0,2,22,28,0.666666667,0.0135,2.642245108,Rx,uvular,ccontrol,0.472222222
1326,216,Medial,L2,0.806451613,932.7664516,4,0,6,21,31,0.4,0.0135,1.958170706,Rz,control,ccontrol,0.472222222
1327,217,Initial,L2,1,996.6576667,4,0,0,26,30,0.875,0.0135,3.36186719,As,control,ccontrol,0.277777778
1328,217,Final,L2,0.705882353,1219.61,1,3,7,23,34,0.125,0.115384615,0.048030322,AH,pharyngeal,ccontrol,0.277777778
1329,217,Medial,L2,0.833333333,1105.620833,0,0,2,10,12,0.125,0.0135,1.061168429,hr,control,ccontrol,0.277777778
1330,217,Medial,L2,0.838709677,1183.714516,4,0,5,22,31,0.444444444,0.0135,2.07180751,As,control,ccontrol,0.277777778
1331,217,Medial,L2,0.866666667,1155.285,2,2,2,24,30,0.5,0.076923077,1.426076872,Ah,control,ccontrol,0.277777778
1332,217,Medial,L2,0.925925926,1052.996667,1,0,2,24,27,0.333333333,0.0135,1.78079051,hq,control,ccontrol,0.277777778
1333,217,Initial,L2,0.928571429,891.4314286,1,1,0,12,14,0.875,0.076923077,2.576426253,Az,control,ccontrol,0.277777778
1334,217,Initial,L2,0.636363636,1150.225455,0,0,4,7,11,0.125,0.0135,1.061168429,hz,control,ccontrol,0.277777778
1335,217,Initial,L2,0.814814815,1009.622593,3,1,4,19,27,0.428571429,0.05,1.464841257,Ah,control,ccontrol,0.277777778
1336,217,Initial,L2,0.9375,1035.402188,6,0,2,24,32,0.75,0.0135,2.886007559,Hq,control,ccontrol,0.277777778
